uid,eventID,pointID,stemDistance,stemAzimuth,individualID,taxonID,scientificName,taxonRank
b2a68135-861c-433c-97f3-9c8cbcdccb6b,vst_GRSM_2015,41,6.9,257.1,NEON.PLA.D07.GRSM.01268,ACRU,Acer rubrum L.,species
da8e546f-073e-43f8-8b36-8dd92d9e82a2,vst_GRSM_2015,41,7,260.7,NEON.PLA.D07.GRSM.01269,ACRU,Acer rubrum L.,species
b499734d-8093-4412-b7a6-625e5d5f2f47,vst_GRSM_2017,41,7,260.7,NEON.PLA.D07.GRSM.01269A,ACRU,Acer rubrum L.,species
2e1c1bea-e328-419a-9b40-b4963133692c,vst_GRSM_2015,41,9.5,254.5,NEON.PLA.D07.GRSM.01270,NYSY,Nyssa sylvatica Marshall,species
4ed0aef0-cd1a-41dd-9097-ee17858b2cb2,vst_GRSM_2015,41,10,269.7,NEON.PLA.D07.GRSM.01271,QUMO4,Quercus montana Willd.,species
5942bcfc-f1fd-4f74-a57e-e18ece329233,vst_GRSM_2015,41,13,260.1,NEON.PLA.D07.GRSM.01273,TSCA,Tsuga canadensis (L.) Carrière,species
7ff10654-4def-4903-b5cd-a6ce0f704f47,vst_GRSM_2015,41,13.9,239.6,NEON.PLA.D07.GRSM.01274,ACRU,Acer rubrum L.,species
4ab82665-55aa-455f-b60e-34183958754d,vst_GRSM_2015,41,15,248.3,NEON.PLA.D07.GRSM.01275,TSCA,Tsuga canadensis (L.) Carrière,species
af9778cb-82ea-448f-bbdc-f676b76b50f4,vst_GRSM_2015,41,9.6,179.1,NEON.PLA.D07.GRSM.01276,OXYDE,Oxydendrum sp.,genus
f2ee0ed7-445b-476d-8c22-297c016f53d9,vst_GRSM_2015,41,5.8,177,NEON.PLA.D07.GRSM.01277,QUMO4,Quercus montana Willd.,species
30d784c2-7a11-4053-860d-75cc748bf88c,vst_GRSM_2015,41,6.3,193.5,NEON.PLA.D07.GRSM.01278,ACRU,Acer rubrum L.,species
ba7345b5-6955-4cc3-bace-800e4391edb0,vst_GRSM_2015,41,11,198,NEON.PLA.D07.GRSM.01279,PIRI,Pinus rigida Mill.,species
ce6d2d56-ef02-4e61-965a-036f4e48c197,vst_GRSM_2015,41,9.8,223.8,NEON.PLA.D07.GRSM.01280,PIRI,Pinus rigida Mill.,species
bdb05a75-fb69-46dc-8543-b6a63b41cc2b,vst_GRSM_2015,41,8.3,238.2,NEON.PLA.D07.GRSM.01281,PIRI,Pinus rigida Mill.,species
d5c3653b-e5b4-42a5-a5c4-0bf87be09513,vst_GRSM_2015,41,13.3,210.2,NEON.PLA.D07.GRSM.01282,TSCA,Tsuga canadensis (L.) Carrière,species
2b0b19f1-2e84-4345-b315-c52c5218e46b,vst_GRSM_2015,41,13.8,210.2,NEON.PLA.D07.GRSM.01283,ACRU,Acer rubrum L.,species
d64aa8ea-a7b8-4579-b004-61955dc6c827,vst_GRSM_2015,21,14.5,3.1,NEON.PLA.D07.GRSM.01285,TSCA,Tsuga canadensis (L.) Carrière,species
48b9e9e7-3c42-48cf-8ed3-48028b67e45f,vst_GRSM_2015,21,14.9,357.4,NEON.PLA.D07.GRSM.01286,ACRU,Acer rubrum L.,species
79a76c3d-6c7c-4b68-9edd-700610c0c408,vst_GRSM_2015,21,8.2,354,NEON.PLA.D07.GRSM.01287,PIRI,Pinus rigida Mill.,species
1d772667-1c43-43f3-b8cb-e64ab47c8e24,vst_GRSM_2015,41,14.2,210.2,NEON.PLA.D07.GRSM.01289,QUMO4,Quercus montana Willd.,species
44d3fe3b-90fb-4440-8971-a97ab763b088,vst_GRSM_2015,21,9.7,52.6,NEON.PLA.D07.GRSM.01290,2PLANT,Unknown plant,kingdom
ee60808d-ca22-4d2e-92c2-67e9da869e65,vst_GRSM_2015,41,13.9,194.7,NEON.PLA.D07.GRSM.01291,MAFR,Magnolia fraseri Walter,species
f4a2dd0d-8212-49fa-acf4-3633e0e30d39,vst_GRSM_2015,21,15.6,81,NEON.PLA.D07.GRSM.01292,OXYDE,Oxydendrum sp.,genus
b2f997f7-4bbf-4240-bb55-508ceafb8e49,vst_GRSM_2015,21,14.6,82,NEON.PLA.D07.GRSM.01293,OXYDE,Oxydendrum sp.,genus
f4e2a37e-9b4a-4589-945f-69ec4d6bb60f,vst_GRSM_2015,21,7,53.2,NEON.PLA.D07.GRSM.01294,ACRU,Acer rubrum L.,species
639bac9d-50ec-4ab2-a799-36e0f6f2319f,vst_GRSM_2015,21,6.2,39.8,NEON.PLA.D07.GRSM.01295,QUMO4,Quercus montana Willd.,species
a438cc52-5838-4c60-acf4-8f94012e1d91,vst_GRSM_2015,21,5.3,32.7,NEON.PLA.D07.GRSM.01296,ACRU,Acer rubrum L.,species
6c34b514-45e4-423e-83de-b76ecfd43816,vst_GRSM_2015,57,18.2,174.2,NEON.PLA.D07.GRSM.01307,QUCO2,Quercus coccinea Münchh.,species
0e87d261-e91c-4c4c-998b-ef118da65d86,vst_GRSM_2015,57,16.3,157.6,NEON.PLA.D07.GRSM.01319,QUMO4,Quercus montana Willd.,species
b1890349-2708-444e-a41e-5c4b143c8c8b,vst_GRSM_2015,57,19.7,146.6,NEON.PLA.D07.GRSM.01321,QUMO4,Quercus montana Willd.,species
50410b73-118e-4ca1-9534-27d77000b7b8,vst_GRSM_2015,41,3.2,310,NEON.PLA.D07.GRSM.01322,OXYDE,Oxydendrum sp.,genus
388de15f-9788-4795-b9c4-c2dedf9705de,vst_GRSM_2015,57,12.6,179.4,NEON.PLA.D07.GRSM.01323,ACRU,Acer rubrum L.,species
d52cacac-2071-4a93-b3b3-cfe04401c095,vst_GRSM_2015,57,12.1,176.6,NEON.PLA.D07.GRSM.01324,ACRU,Acer rubrum L.,species
4598feae-c013-4ca1-a333-df1913f90c2c,vst_GRSM_2015,57,14.2,170.3,NEON.PLA.D07.GRSM.01325,2PLANT,Unknown plant,kingdom
b418af44-8b79-4f52-a1af-92e923260921,vst_GRSM_2015,57,11.8,167,NEON.PLA.D07.GRSM.01326,QUMO4,Quercus montana Willd.,species
9b950fe7-1ebd-4868-88cb-5b4c570fe706,vst_GRSM_2015,57,10.5,162.3,NEON.PLA.D07.GRSM.01327,NYSY,Nyssa sylvatica Marshall,species
91713133-d4ca-469a-8ea9-8cc723c3b267,vst_GRSM_2015,57,9.4,144.4,NEON.PLA.D07.GRSM.01328,ACRU,Acer rubrum L.,species
bb7ae2b8-1079-4015-be72-8afb76726795,vst_GRSM_2015,57,11.5,139.6,NEON.PLA.D07.GRSM.01329,NYSY,Nyssa sylvatica Marshall,species
8befa0dc-f516-401f-8194-c632e893b45c,vst_GRSM_2015,41,4.2,310.7,NEON.PLA.D07.GRSM.01330,TSCA,Tsuga canadensis (L.) Carrière,species
1a294d1b-d415-4fbe-ac7b-57e8b509f670,vst_GRSM_2015,57,18.5,130.2,NEON.PLA.D07.GRSM.01331,MAFR,Magnolia fraseri Walter,species
1defcffd-e8b6-4f7a-854d-95e1c647e5e3,vst_GRSM_2015,57,20,115.5,NEON.PLA.D07.GRSM.01332,QUCO2,Quercus coccinea Münchh.,species
5d3627e1-8c2c-44c9-bbe5-db6a4418c682,vst_GRSM_2015,57,4.6,132.2,NEON.PLA.D07.GRSM.01333,QUMO4,Quercus montana Willd.,species
0969a40d-a66d-4bc0-ad49-5a6c4db22733,vst_GRSM_2015,57,18,101.4,NEON.PLA.D07.GRSM.01334,OXYDE,Oxydendrum sp.,genus
e7b85f14-c499-4432-9192-70f93e3b8e28,vst_GRSM_2015,57,18.3,95,NEON.PLA.D07.GRSM.01335,QUCO2,Quercus coccinea Münchh.,species
d8e078a5-f0b2-41f6-b4ec-cddf687e4e54,vst_GRSM_2015,57,13.3,104.3,NEON.PLA.D07.GRSM.01336,QUMO4,Quercus montana Willd.,species
238ccbf2-5adc-4e21-81fc-04ed20e0e3af,vst_GRSM_2015,57,8.5,94.9,NEON.PLA.D07.GRSM.01339,MAFR,Magnolia fraseri Walter,species
761d1a87-3fdb-4547-b359-59f7fa8319ed,vst_GRSM_2015,57,3,115,NEON.PLA.D07.GRSM.01341,ACRU,Acer rubrum L.,species
85573046-7668-4163-a190-4cdcc58d5883,vst_GRSM_2015,25,4.3,357.5,NEON.PLA.D07.GRSM.01350,LITU,Liriodendron tulipifera L.,species
727fc576-9bdf-4f40-b8cb-8efba2eb44a0,vst_GRSM_2015,25,7.2,321.4,NEON.PLA.D07.GRSM.01352,TSCA,Tsuga canadensis (L.) Carrière,species
d304625e-6300-476e-9fe4-e0fd901b344f,vst_GRSM_2015,25,6.9,279.8,NEON.PLA.D07.GRSM.01354,TIAM,Tilia americana L.,species
3499cadc-912b-4042-be0e-745d1c2720d6,vst_GRSM_2015,25,7.3,305.7,NEON.PLA.D07.GRSM.01356,ACRU,Acer rubrum L.,species
9277a943-ac43-48df-8e6d-375dc6d83db4,vst_GRSM_2015,25,16.5,326.6,NEON.PLA.D07.GRSM.01373,2PLANT,Unknown plant,kingdom
f6c17f25-6b1c-4416-b3e1-e4f3d126dddc,vst_GRSM_2015,41,17,114.3,NEON.PLA.D07.GRSM.01376,ACRU,Acer rubrum L.,species
2e7d1e8a-088a-4784-a1b3-92f57fad7601,vst_GRSM_2015,41,19,99.3,NEON.PLA.D07.GRSM.01380,ACRU,Acer rubrum L.,species
b519d959-9367-4379-9b9c-e57aa3f7cf6c,vst_GRSM_2015,25,20.5,337.8,NEON.PLA.D07.GRSM.01381,LITU,Liriodendron tulipifera L.,species
ebd6bbb8-febc-4200-b957-2d92ac6101d5,vst_GRSM_2015,25,21.4,329.1,NEON.PLA.D07.GRSM.01383,LITU,Liriodendron tulipifera L.,species
747c2e62-a25a-4fab-be1a-542e6f80cf1f,vst_GRSM_2015,25,18.4,313.8,NEON.PLA.D07.GRSM.01384,ACRU,Acer rubrum L.,species
b30386a0-a513-47c6-b807-264a57eca21e,vst_GRSM_2015,25,18,307.5,NEON.PLA.D07.GRSM.01385,ULRU,Ulmus rubra Muhl.,species
2c25875d-97e5-45a3-aded-6bcf89f21cc5,vst_GRSM_2015,25,17,282.8,NEON.PLA.D07.GRSM.01386,ACRU,Acer rubrum L.,species
740d9c85-c1ab-45b5-82ac-675977bd22f7,vst_GRSM_2015,25,16,276,NEON.PLA.D07.GRSM.01387,ACRU,Acer rubrum L.,species
ed9e27ee-a913-4f48-977a-00c4895fca36,vst_GRSM_2015,25,13.7,287.9,NEON.PLA.D07.GRSM.01388,2PLANT,Unknown plant,kingdom
91fbdecf-d9d8-46b5-be0c-363a3f9c9305,vst_GRSM_2015,25,12.1,278.6,NEON.PLA.D07.GRSM.01389,ACRU,Acer rubrum L.,species
93d94062-b612-40fb-b590-c8917e927480,vst_GRSM_2015,41,3.2,134.9,NEON.PLA.D07.GRSM.01390,ACRU,Acer rubrum L.,species
5b3c1fb0-3538-475b-9078-f2911506bd98,vst_GRSM_2015,25,23.6,316.4,NEON.PLA.D07.GRSM.01391,LITU,Liriodendron tulipifera L.,species
d56b8779-52a9-467c-9c6c-970131bd573c,vst_GRSM_2015,41,4.7,170.9,NEON.PLA.D07.GRSM.01392,LITU,Liriodendron tulipifera L.,species
29868980-03ae-4c1e-a347-d9f9295e1cbe,vst_GRSM_2015,41,6.6,171,NEON.PLA.D07.GRSM.01393,ACRU,Acer rubrum L.,species
21fa8013-9e9e-4a45-8838-1bf2c4b28a4a,vst_GRSM_2015,25,18.9,302.7,NEON.PLA.D07.GRSM.01394,TIAM,Tilia americana L.,species
f4aab7db-5df6-4f31-8df7-801fe63a5192,vst_GRSM_2015,25,8.4,336.1,NEON.PLA.D07.GRSM.01395,LITU,Liriodendron tulipifera L.,species
e0a6d179-a652-45bb-b5cf-5aa79614d947,vst_GRSM_2015,57,4.9,92.3,NEON.PLA.D07.GRSM.01400,LITU,Liriodendron tulipifera L.,species
e523974e-08f8-43d3-88fd-2ceea17e446a,vst_GRSM_2015,57,4.2,142.1,NEON.PLA.D07.GRSM.01402,LITU,Liriodendron tulipifera L.,species
1d4638a9-2dfb-4d07-9d22-335afdf5ae39,vst_GRSM_2015,57,11.5,128.8,NEON.PLA.D07.GRSM.01419,ACRU,Acer rubrum L.,species
3b515346-3161-4f86-b755-f62ac71a61a7,vst_GRSM_2015,57,10.2,156.9,NEON.PLA.D07.GRSM.01422,LITU,Liriodendron tulipifera L.,species
8a117789-81ff-41cc-81e7-515334da9257,vst_GRSM_2015,57,12,176.9,NEON.PLA.D07.GRSM.01427,LITU,Liriodendron tulipifera L.,species
295cf15c-6130-453d-8c61-a494e98798f1,vst_GRSM_2015,57,12.1,179.3,NEON.PLA.D07.GRSM.01428,ACRU,Acer rubrum L.,species
b5df4f1b-4382-4a0e-90b9-a5e7683e4698,vst_GRSM_2015,57,14.6,170,NEON.PLA.D07.GRSM.01431,LITU,Liriodendron tulipifera L.,species
770f1ecb-55f1-475b-9c79-2f8068c4d9f2,vst_GRSM_2015,57,14.6,170,NEON.PLA.D07.GRSM.01431A,LITU,Liriodendron tulipifera L.,species
5127a843-8ffa-4bab-ab5d-80292fa3ba2b,vst_GRSM_2015,57,18.4,151.3,NEON.PLA.D07.GRSM.01438,LITU,Liriodendron tulipifera L.,species
eed1c63a-f33c-41de-8036-e3793fcfb347,vst_GRSM_2015,57,14.3,109.6,NEON.PLA.D07.GRSM.01453,LITU,Liriodendron tulipifera L.,species
e13d40f3-13b9-460f-a897-9d132892fc3a,vst_GRSM_2015,59,4.5,265.2,NEON.PLA.D07.GRSM.01454,ACRU,Acer rubrum L.,species
5969ce2e-7c90-49ff-a141-91d4c31647ab,vst_GRSM_2015,57,17.9,113.1,NEON.PLA.D07.GRSM.01455,LITU,Liriodendron tulipifera L.,species
6e888c1e-8a97-49ca-8924-a8334fa32b8d,vst_GRSM_2015,57,18,146.4,NEON.PLA.D07.GRSM.01456,ACRU,Acer rubrum L.,species
3bf57e0d-b9ca-48fd-a583-0fd6531a68c8,vst_GRSM_2015,57,19,140,NEON.PLA.D07.GRSM.01457,LITU,Liriodendron tulipifera L.,species
371b73ae-700a-4057-b14d-236e599685f7,vst_GRSM_2015,25,9.2,274.1,NEON.PLA.D07.GRSM.01465,LITU,Liriodendron tulipifera L.,species
74a0af09-5aff-45d0-9b60-e477cf338d93,vst_GRSM_2015,25,5.5,328.2,NEON.PLA.D07.GRSM.01470,LITU,Liriodendron tulipifera L.,species
78174e67-7b79-48cf-bf93-84720eea821b,vst_GRSM_2015,25,8.2,313.3,NEON.PLA.D07.GRSM.01473,ACRU,Acer rubrum L.,species
65fe016b-79ee-4c8f-81c7-fdda699da012,vst_GRSM_2015,25,6.3,350.4,NEON.PLA.D07.GRSM.01475,LITU,Liriodendron tulipifera L.,species
df516a5d-5714-44c3-8c6b-ccb8e041beec,vst_GRSM_2015,25,11.8,310.6,NEON.PLA.D07.GRSM.01483,LITU,Liriodendron tulipifera L.,species
2f438fc7-7ce7-4f9c-92b0-5eab65103674,vst_GRSM_2015,25,14.4,340.7,NEON.PLA.D07.GRSM.01491,LITU,Liriodendron tulipifera L.,species
801f6b2d-39b6-4e52-bb60-6aa13cc623d5,vst_GRSM_2015,25,16.4,339.1,NEON.PLA.D07.GRSM.01500,LITU,Liriodendron tulipifera L.,species
41d2d9cd-fd0a-42b0-b1a6-a3871830a508,vst_GRSM_2015,25,16,353.7,NEON.PLA.D07.GRSM.01501,LITU,Liriodendron tulipifera L.,species
f656ea81-f621-4295-b35f-85a4a8012a8b,vst_GRSM_2015,25,10.1,340.1,NEON.PLA.D07.GRSM.01508,LITU,Liriodendron tulipifera L.,species
13fa9619-5032-42e9-9aaf-75c803cb2845,vst_GRSM_2015,25,20.8,337,NEON.PLA.D07.GRSM.01509,LITU,Liriodendron tulipifera L.,species
6634d672-1221-4595-b048-29f7232226ee,vst_GRSM_2015,25,23,325.3,NEON.PLA.D07.GRSM.01511,LITU,Liriodendron tulipifera L.,species
c14e0e3e-d9be-4f8d-84d5-acd6fac573ba,vst_GRSM_2015,25,17.7,315.6,NEON.PLA.D07.GRSM.01512,ACSA3,Acer saccharum Marshall,species
8eb4c8d3-152d-47a1-ba8e-8dff771f7d75,vst_GRSM_2015,25,20.5,315.2,NEON.PLA.D07.GRSM.01513,LITU,Liriodendron tulipifera L.,species
af0f2791-9a3d-429d-9cd3-3076d0cd5f55,vst_GRSM_2015,25,13,304.9,NEON.PLA.D07.GRSM.01514,ACSA3,Acer saccharum Marshall,species
876df922-ec5f-448f-aad0-8773a899c900,vst_GRSM_2015,25,11.2,269.2,NEON.PLA.D07.GRSM.01515,ACRU,Acer rubrum L.,species
042fe8f6-522d-4e7f-8920-8b0d495794a7,vst_GRSM_2015,25,15.3,271.2,NEON.PLA.D07.GRSM.01516,LITU,Liriodendron tulipifera L.,species
3bfe8306-8f16-494b-a0d1-61ece746c905,vst_GRSM_2015,25,17,275.8,NEON.PLA.D07.GRSM.01517,LITU,Liriodendron tulipifera L.,species
9a9a481a-5326-42a6-bfe6-aaf5723044d0,vst_GRSM_2015,61,2.1,182,NEON.PLA.D07.GRSM.01518,LITU,Liriodendron tulipifera L.,species
60c5480d-1a9c-4643-95c9-bc451bfe0465,vst_GRSM_2015,61,4.4,217.2,NEON.PLA.D07.GRSM.01519,LITU,Liriodendron tulipifera L.,species
ced558b1-8e65-4032-892a-efb2fc8df03e,vst_GRSM_2015,61,8,245.5,NEON.PLA.D07.GRSM.01526,LITU,Liriodendron tulipifera L.,species
9e28d3c1-bfd5-49f9-98e7-0563ec7faace,vst_GRSM_2015,61,14.1,203.5,NEON.PLA.D07.GRSM.01556,LITU,Liriodendron tulipifera L.,species
ab2d55bb-9cd3-4176-9f5e-ef2d50fc6970,vst_GRSM_2015,61,13,195.6,NEON.PLA.D07.GRSM.01558,LITU,Liriodendron tulipifera L.,species
fdacf4b9-eee4-43e2-8013-ca81c9e2fb2b,vst_GRSM_2015,61,17,230.6,NEON.PLA.D07.GRSM.01560,LITU,Liriodendron tulipifera L.,species
0806f32d-59b4-4127-8d99-5ad4ac7ce7b0,vst_GRSM_2015,61,17,230.6,NEON.PLA.D07.GRSM.01560A,LITU,Liriodendron tulipifera L.,species
185ceff2-3894-49d5-8fbb-3f188761efd3,vst_GRSM_2015,61,20.4,219.8,NEON.PLA.D07.GRSM.01567,LITU,Liriodendron tulipifera L.,species
f1714313-1930-41cb-bc8b-37104326337b,vst_GRSM_2015,61,21.5,217,NEON.PLA.D07.GRSM.01572,LITU,Liriodendron tulipifera L.,species
99d96c8e-b15f-4588-a29f-e602cd15ecb9,vst_GRSM_2015,61,24,221.1,NEON.PLA.D07.GRSM.01577,LITU,Liriodendron tulipifera L.,species
e6452b83-78a9-410f-8b79-4ecf9b26ec73,vst_GRSM_2015,61,25.2,219.9,NEON.PLA.D07.GRSM.01578,LITU,Liriodendron tulipifera L.,species
8842d318-8b3e-44bf-8a75-da2322918945,vst_GRSM_2015,61,19,248,NEON.PLA.D07.GRSM.01591,LITU,Liriodendron tulipifera L.,species
aac4d168-83b0-437f-a55a-f036f7b9f6ff,vst_GRSM_2015,61,17,250.2,NEON.PLA.D07.GRSM.01593,LITU,Liriodendron tulipifera L.,species
1ace789b-8c22-4668-b267-ac99b8044faf,vst_GRSM_2015,61,18.2,254.6,NEON.PLA.D07.GRSM.01594,LITU,Liriodendron tulipifera L.,species
45de40ed-9780-4c98-90c6-90c4e600fede,vst_GRSM_2015,61,13.9,232.2,NEON.PLA.D07.GRSM.01595,LITU,Liriodendron tulipifera L.,species
6cdc262d-f41e-483a-88c6-ec1a1a57d0d8,vst_GRSM_2015,61,10.4,265.4,NEON.PLA.D07.GRSM.01596,LITU,Liriodendron tulipifera L.,species
c2f746c3-d938-4fc5-9685-217df5fa868a,vst_GRSM_2015,61,16.4,262.6,NEON.PLA.D07.GRSM.01597,LITU,Liriodendron tulipifera L.,species
b0d17adc-db5c-4502-9fec-d6912249ce9d,vst_GRSM_2015,21,4.5,54.8,NEON.PLA.D07.GRSM.01642,QUAL,Quercus alba L.,species
8a098867-897d-4d21-b0c2-d955956860ab,vst_GRSM_2015,41,21,227.7,NEON.PLA.D07.GRSM.01663,ACRU,Acer rubrum L.,species
e662d211-4585-4cd2-b42b-38c000f6bc3c,vst_GRSM_2015,41,17,240,NEON.PLA.D07.GRSM.01664,2PLANT,Unknown plant,kingdom
d870d5d4-c6c1-4a8c-9ef7-dd7117c59214,vst_GRSM_2015,41,13,241.6,NEON.PLA.D07.GRSM.01665,OXYDE,Oxydendrum sp.,genus
2f1a4358-9023-4fff-8ee4-364de80eba0e,vst_GRSM_2015,41,19.3,237,NEON.PLA.D07.GRSM.01666,ACRU,Acer rubrum L.,species
91a119fe-d800-4fd8-9e88-463076b07833,vst_GRSM_2015,41,22,244.5,NEON.PLA.D07.GRSM.01667,ACRU,Acer rubrum L.,species
0aa67ace-a059-4b2a-b267-52d78f262128,vst_GRSM_2015,41,20,245.8,NEON.PLA.D07.GRSM.01668,QUCO2,Quercus coccinea Münchh.,species
8b78c49d-9378-4726-8cee-c02b3e631323,vst_GRSM_2015,41,14.2,248.1,NEON.PLA.D07.GRSM.01669,ACRU,Acer rubrum L.,species
e89cbfc9-dca8-4a2c-91b6-b41c6adb2f55,vst_GRSM_2015,41,16.7,261.9,NEON.PLA.D07.GRSM.01671,PINUS,Pinus sp.,genus
d9e890da-4b72-410d-926b-b0930cb939ff,vst_GRSM_2015,41,14.1,264,NEON.PLA.D07.GRSM.01672,ACRU,Acer rubrum L.,species
86c53aeb-6284-404e-86b0-74a559bc4859,vst_GRSM_2015,41,10.4,219.5,NEON.PLA.D07.GRSM.01673,ACRU,Acer rubrum L.,species
93a06fcb-fd2b-438a-b990-a286750dc770,vst_GRSM_2015,41,13.5,217.8,NEON.PLA.D07.GRSM.01674,ACRU,Acer rubrum L.,species
bef0edf6-6f84-4318-b71f-0dfb24951b0d,vst_GRSM_2015,41,13.5,217.8,NEON.PLA.D07.GRSM.01674A,ACRU,Acer rubrum L.,species
62a65687-5aa0-4343-9ed4-2315f3cdaaab,vst_GRSM_2015,41,6.4,226.5,NEON.PLA.D07.GRSM.01675,QUCO2,Quercus coccinea Münchh.,species
4e12dfb0-c4ac-42a7-a331-58ab9ece16ff,vst_GRSM_2015,41,4.1,185.4,NEON.PLA.D07.GRSM.01676,QUMO4,Quercus montana Willd.,species
b7aaacb5-b0c7-40b3-aed7-217f306b86a9,vst_GRSM_2015,41,4.1,185.4,NEON.PLA.D07.GRSM.01676A,QUMO4,Quercus montana Willd.,species
d22068d6-f51a-4e61-946c-316b5c625769,vst_GRSM_2015,41,18.7,191.6,NEON.PLA.D07.GRSM.01677,QUAL,Quercus alba L.,species
9a09eb90-0451-4b17-a0d1-114b02f50536,vst_GRSM_2015,41,8.2,190.1,NEON.PLA.D07.GRSM.01679,ACRU,Acer rubrum L.,species
0c883652-44e9-4039-a84d-49f4f09f8218,vst_GRSM_2015,41,15,202.3,NEON.PLA.D07.GRSM.01680,PINUS,Pinus sp.,genus
fc5afd6d-0a78-4e2e-a6dd-4e27ddcfa0f6,vst_GRSM_2015,41,15,214.7,NEON.PLA.D07.GRSM.01681,TSCA,Tsuga canadensis (L.) Carrière,species
fa9c1974-3144-498e-955c-c1f582917d0d,vst_GRSM_2015,41,15,214.6,NEON.PLA.D07.GRSM.01682,ACRU,Acer rubrum L.,species
000d8e83-8370-4fef-abdb-6db5a4bc254c,vst_GRSM_2015,41,17.7,210.1,NEON.PLA.D07.GRSM.01683,ACRU,Acer rubrum L.,species
203371fc-d5a4-4e95-8923-d592db5d9005,vst_GRSM_2015,21,7.9,76.6,NEON.PLA.D07.GRSM.01684,ACRU,Acer rubrum L.,species
dbf3b162-c9f1-414e-bf1d-493959433152,vst_GRSM_2015,41,3.3,272.4,NEON.PLA.D07.GRSM.01690,PINUS,Pinus sp.,genus
c10f3b0f-9355-47fd-944b-586dd2d2490f,vst_GRSM_2015,57,20,166.2,NEON.PLA.D07.GRSM.01720,QUCO2,Quercus coccinea Münchh.,species
36a9687b-6595-4b16-9fb2-997300adbfa4,vst_GRSM_2015,57,16,175,NEON.PLA.D07.GRSM.01721,OXYDE,Oxydendrum sp.,genus
2bb49516-e1d4-4a7c-823b-e2f9a4d51bc7,vst_GRSM_2015,57,15,167.3,NEON.PLA.D07.GRSM.01722,ACRU,Acer rubrum L.,species
6cbade0d-fa78-40bc-b56d-fc8f6d86f601,vst_GRSM_2015,57,10.2,161.2,NEON.PLA.D07.GRSM.01723,ACRU,Acer rubrum L.,species
d29f40fc-f68a-429b-84ce-0cebf3b8ee73,vst_GRSM_2015,39,10.3,15.8,NEON.PLA.D07.GRSM.01724,OXYDE,Oxydendrum sp.,genus
cff9f92f-2f7c-4205-8464-7c0fefee68c4,vst_GRSM_2015,57,17.8,161.1,NEON.PLA.D07.GRSM.01725,PINUS,Pinus sp.,genus
b639a07f-f431-4e0e-ba4f-91bc25c8f484,vst_GRSM_2015,57,16.4,149.9,NEON.PLA.D07.GRSM.01726,2PLANT,Unknown plant,kingdom
8ac04867-de14-4da3-8405-d8e787dd50f7,vst_GRSM_2015,57,16,146.2,NEON.PLA.D07.GRSM.01727,ACRU,Acer rubrum L.,species
8883bd53-20ed-4ebc-beec-aad6f59d8f92,vst_GRSM_2015,57,15,146.2,NEON.PLA.D07.GRSM.01728,ACRU,Acer rubrum L.,species
9b459f8c-2fc5-49a1-bff6-99f7ccfaf9f0,vst_GRSM_2015,57,19.2,152.3,NEON.PLA.D07.GRSM.01729,ACRU,Acer rubrum L.,species
584339da-0fbc-44ea-a738-938b5d7cc4b4,vst_GRSM_2015,57,24,139.3,NEON.PLA.D07.GRSM.01730,ACRU,Acer rubrum L.,species
ef84d393-ba2b-41cb-bab1-3d3e26a6fcbf,vst_GRSM_2015,41,3.4,279.8,NEON.PLA.D07.GRSM.01731,QUAL,Quercus alba L.,species
10855d4a-fdad-4148-b285-0792a13e3ff5,vst_GRSM_2015,41,5,340.9,NEON.PLA.D07.GRSM.01732,TSCA,Tsuga canadensis (L.) Carrière,species
8903ac2d-b555-48f8-a70d-efa99561cad0,vst_GRSM_2015,57,14.1,132.4,NEON.PLA.D07.GRSM.01733,OXYDE,Oxydendrum sp.,genus
e23fb51a-0d29-4e94-863b-46754f61056c,vst_GRSM_2015,57,19.2,147.3,NEON.PLA.D07.GRSM.01734,PINUS,Pinus sp.,genus
7b03f4d1-b486-461e-9868-75908dd18ebc,vst_GRSM_2015,57,17.5,114.9,NEON.PLA.D07.GRSM.01735,ACRU,Acer rubrum L.,species
83df8fe3-d01d-4cfd-9644-78d72300ef8a,vst_GRSM_2015,57,19,130.6,NEON.PLA.D07.GRSM.01736,ACRU,Acer rubrum L.,species
df77fae5-f7e5-4276-959d-e61592b1f67d,vst_GRSM_2015,57,19.9,106.6,NEON.PLA.D07.GRSM.01737,QUMO4,Quercus montana Willd.,species
0b4a7150-6198-4490-99a0-ad1998b5465c,vst_GRSM_2015,57,15,122.8,NEON.PLA.D07.GRSM.01738,ACRU,Acer rubrum L.,species
07aa0aa7-22f3-4898-b26e-15962f9b8f66,vst_GRSM_2015,57,16.5,112.2,NEON.PLA.D07.GRSM.01739,QUMO4,Quercus montana Willd.,species
44c2889f-df7a-4b87-8fec-85d3361aa0f1,vst_GRSM_2015,57,9.9,136.5,NEON.PLA.D07.GRSM.01740,PINUS,Pinus sp.,genus
61138251-1d6a-4054-8988-b8fea0b3cc44,vst_GRSM_2015,57,8.4,114,NEON.PLA.D07.GRSM.01741,ACRU,Acer rubrum L.,species
04e08fd2-cf62-4f37-b186-ed4054cec578,vst_GRSM_2015,57,8.4,114,NEON.PLA.D07.GRSM.01741A,ACRU,Acer rubrum L.,species
